Date,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29
2021-02-18,0.007285742,0.0114159575,0.01726795,0.023601348,0.056536525,0.010641994,0.02651233,0.045834787,0.05915631,0.037997227,0.10568179,0.017092211,0.0155066755,0.015781716,0.033244368,0.024144389,0.011926975,0.067245185,0.022646548,0.017288866,0.014579884,0.023684403,0.0097614955,0.096393675,0.0879227,0.049916748,0.013490011,0.02621591,0.007341771,0.043884464
2021-02-19,0.007285742,0.0114159575,0.01726795,0.023601348,0.056536525,0.010641994,0.02651233,0.045834787,0.05915631,0.037997227,0.10568179,0.017092211,0.0155066755,0.015781716,0.033244368,0.024144389,0.011926975,0.067245185,0.022646548,0.017288866,0.014579884,0.023684403,0.0097614955,0.096393675,0.0879227,0.049916748,0.013490011,0.02621591,0.007341771,0.043884464
2021-02-22,0.007285742,0.0114159575,0.01726795,0.023601348,0.056536525,0.010641994,0.02651233,0.045834787,0.05915631,0.037997227,0.10568179,0.017092211,0.0155066755,0.015781716,0.033244368,0.024144389,0.011926975,0.067245185,0.022646548,0.017288866,0.014579884,0.023684403,0.0097614955,0.096393675,0.0879227,0.049916748,0.013490011,0.02621591,0.007341771,0.043884464
2021-02-23,0.007285742,0.0114159575,0.01726795,0.023601348,0.056536525,0.010641994,0.02651233,0.045834787,0.05915631,0.037997227,0.10568179,0.017092211,0.0155066755,0.015781716,0.033244368,0.024144389,0.011926975,0.067245185,0.022646548,0.017288866,0.014579884,0.023684403,0.0097614955,0.096393675,0.0879227,0.049916748,0.013490011,0.02621591,0.007341771,0.043884464
2021-02-24,0.007285742,0.0114159575,0.01726795,0.023601348,0.056536525,0.010641994,0.02651233,0.045834787,0.05915631,0.037997227,0.10568179,0.017092211,0.0155066755,0.015781716,0.033244368,0.024144389,0.011926975,0.067245185,0.022646548,0.017288866,0.014579884,0.023684403,0.0097614955,0.096393675,0.0879227,0.049916748,0.013490011,0.02621591,0.007341771,0.043884464
2021-02-25,0.007285742,0.0114159575,0.01726795,0.023601348,0.056536525,0.010641994,0.02651233,0.045834787,0.05915631,0.037997227,0.10568179,0.017092211,0.0155066755,0.015781716,0.033244368,0.024144389,0.011926975,0.067245185,0.022646548,0.017288866,0.014579884,0.023684403,0.0097614955,0.096393675,0.0879227,0.049916748,0.013490011,0.02621591,0.007341771,0.043884464
2021-02-26,0.007285742,0.0114159575,0.01726795,0.023601348,0.056536525,0.010641994,0.02651233,0.045834787,0.05915631,0.037997227,0.10568179,0.017092211,0.0155066755,0.015781716,0.033244368,0.024144389,0.011926975,0.067245185,0.022646548,0.017288866,0.014579884,0.023684403,0.0097614955,0.096393675,0.0879227,0.049916748,0.013490011,0.02621591,0.007341771,0.043884464
2021-03-01,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-02,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-03,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-04,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-05,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-08,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-09,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-10,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-11,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-12,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-15,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-16,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-17,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-18,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-19,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-22,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-23,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-24,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-25,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-26,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-29,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-30,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-03-31,0.005079744,0.010537958,0.007856682,0.019385155,0.05532882,0.015596496,0.027196566,0.052514296,0.040052794,0.05792046,0.06940471,0.005997363,0.04244108,0.04553129,0.012988561,0.010969839,0.018519398,0.015292211,0.06019959,0.039217915,0.047840554,0.062858656,0.008269694,0.046702564,0.07038248,0.060414378,0.0053070663,0.044562463,0.0051083695,0.0365229
2021-04-01,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-05,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-06,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-07,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-08,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-09,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-12,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-13,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-14,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-15,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-16,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-19,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-20,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-21,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-22,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-23,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-26,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-27,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-28,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-29,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-04-30,0.005504918,0.01272825,0.035455197,0.019187585,0.05402358,0.018490607,0.027707132,0.056145415,0.037789695,0.06491153,0.061691396,0.013487891,0.04825897,0.043428067,0.016048128,0.0118686,0.017599994,0.03468387,0.06265871,0.043279335,0.012704922,0.058357924,0.019200467,0.029867921,0.061202,0.040140957,0.0065893726,0.042157367,0.0063545695,0.0384757
2021-05-03,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-04,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-05,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-06,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-07,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-10,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-11,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-12,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-13,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-14,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-17,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-18,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-19,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-20,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-21,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-24,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-25,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-26,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-27,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-05-28,0.008941948,0.054501407,0.039749045,0.029576961,0.042820252,0.023051808,0.02395453,0.01901172,0.038434673,0.01113007,0.05557666,0.024377735,0.0640374,0.032290783,0.0078087244,0.009949114,0.014219026,0.03144963,0.07436918,0.040647592,0.020024505,0.072149694,0.016854636,0.013821997,0.071222834,0.04395821,0.007523103,0.042659126,0.008425509,0.05746201
2021-06-01,0.008523438,0.015807167,0.053175353,0.029675562,0.03427618,0.018102666,0.023666002,0.018373016,0.045116026,0.06283903,0.084890425,0.021558978,0.024790714,0.014356525,0.01043526,0.030441273,0.010426729,0.012634021,0.06423454,0.05338096,0.042852603,0.019750323,0.017199144,0.06836737,0.07538992,0.07947939,0.0109426305,0.01988169,0.01025254,0.019180527
2021-06-02,0.008523438,0.015807167,0.053175353,0.029675562,0.03427618,0.018102666,0.023666002,0.018373016,0.045116026,0.06283903,0.084890425,0.021558978,0.024790714,0.014356525,0.01043526,0.030441273,0.010426729,0.012634021,0.06423454,0.05338096,0.042852603,0.019750323,0.017199144,0.06836737,0.07538992,0.07947939,0.0109426305,0.01988169,0.01025254,0.019180527
